monthly_income,house_rent,emi,electricity,mobile,internet,card,others_bill,taxes,groceries,health,pub_tran,pri_tran,others
124165,19919,11829,575,547,418,6868,712,14899.8,4624,6125,129,3262,8857
129501,37622,2422,4847,251,956,13920,673,15540.12,10846,12744,661,4049,1955
259329,38135,29060,1888,212,793,30486,508,51865.8,10524,2302,1375,3389,4969
343134,35658,41633,4881,836,926,27644,941,68626.8,15657,14974,1845,83,9422
494933,84677,71521,5526,858,824,49088,942,98986.6,16538,9553,1168,373,1579
287530,29696,13790,4962,973,907,235,375,57506,5742,5691,700,647,2143
376862,3773,25168,545,660,732,32635,1695,75372.4,12327,10022,1015,1282,7193
309569,24956,24019,1188,371,900,28327,1916,61913.8,12584,3396,484,909,7236
131635,15819,3668,2511,585,226,11835,139,15796.2,7815,8415,577,2390,1545
184326,1528,10744,4325,339,390,17492,1788,22119.12,5868,291,1268,1056,3146
230935,44588,28754,300,789,143,18180,380,46187,2249,8887,1267,247,7520
63634,5049,6462,3210,483,735,3473,402,3818.04,16654,3635,1142,1690,9179
489933,99152,85058,2484,707,563,70821,1326,97986.6,16624,2810,665,1802,4664
188734,20511,4509,4546,730,592,7395,1189,22648.08,18684,7237,1463,3857,4431
359132,10119,2500,3551,450,660,42350,760,71826.4,14836,12405,1696,603,6571
244856,16167,51945,3351,500,26,15260,905,48971.2,13956,11151,1536,4953,6145
378481,56503,75440,1810,719,743,38297,265,75696.2,16593,3930,551,3436,897
228599,34889,26921,4071,877,622,11323,1378,45719.8,14905,14628,1194,3753,863
247919,45678,54551,5644,264,507,18595,1576,49583.8,6317,12866,299,1282,959
478668,60262,16683,1428,671,883,62693,1078,95733.6,6443,11158,1213,2847,9348
413359,4681,77952,5394,516,590,13169,1252,82671.8,10882,6822,291,3619,8154
494607,80291,14833,997,418,790,19612,1247,98921.4,5918,13516,951,2953,6962
418797,66008,18290,1388,953,126,33694,1783,83759.4,19578,4728,934,3284,2951
77443,18171,2485,2719,235,455,5822,1909,4646.58,18677,9507,984,3954,1247
301568,13690,14003,5626,527,280,19305,198,60313.6,17908,510,908,2545,4885
360988,25912,71656,2928,296,394,43916,626,72197.6,14102,2293,1830,24,6462
314128,6473,41253,4089,267,318,36595,1276,62825.6,7217,7510,1661,1469,5337
51505,8530,1873,985,284,440,3445,1737,3090.3,6147,13249,995,1176,6700
112478,18669,22486,3056,676,340,13553,554,13497.36,16810,13967,779,3528,6858
72699,1196,6172,5323,998,693,7335,1701,4361.94,13782,4267,532,2100,7194
430173,81998,22706,2142,963,118,57464,154,86034.6,15045,2471,86,4578,1286
428680,20943,84008,2032,355,777,50117,799,85736,8373,6510,1425,235,9957
386156,38785,87231,5135,382,689,36981,626,77231.2,10905,5294,780,3547,5482
164721,35420,39255,4666,965,712,3719,1862,19766.52,9723,12893,1810,1613,9519
445281,119006,42732,2272,215,367,61168,1711,89056.2,18993,10757,1954,4444,7290
495877,10832,76591,1010,153,384,45429,1817,99175.4,19888,9612,557,3533,3450
306902,5385,32716,624,152,509,36138,1593,61380.4,12814,10257,623,787,1861
146668,30362,6880,5385,408,981,15765,331,17600.16,13423,4283,1208,2533,5451
288518,14708,28949,5946,864,581,31219,407,57703.6,8531,13420,1953,1839,3836
128686,23438,19810,5193,474,157,10115,1527,15442.32,2150,9054,1523,3555,6393
275919,82747,66064,3267,389,822,21522,1717,55183.8,12170,14247,1213,4328,4004
299532,80107,43093,4099,754,609,35859,625,59906.4,15658,6047,1591,2119,4145
395944,60062,83844,2894,945,716,9968,685,79188.8,9585,10315,1152,2813,7467
293173,65428,22844,1392,684,85,41731,1465,58634.6,3191,13500,440,3365,743
93981,21307,22360,3255,947,901,4656,1279,5638.86,14915,11762,1133,2217,5632
325783,11002,43322,511,467,360,22681,415,65156.6,13186,1261,1877,3415,8482
124010,36153,20704,1881,748,791,1538,1423,14881.2,9177,8022,1691,6,1347
417861,22440,52646,4131,200,84,19251,1113,83572.2,6995,13522,131,2026,3367
41105,1965,10159,1743,958,358,3549,1989,2466.3,5409,11744,1508,3789,1735
416884,32556,87972,4443,619,726,55679,960,83376.8,2110,9825,1222,4040,1601
269021,67963,9212,4626,981,132,37544,140,53804.2,19360,5821,1098,1043,5643
157032,35609,37964,878,192,902,16562,869,18843.84,11626,13038,1227,3609,1138
136519,25189,13850,3297,353,386,1754,1029,16382.28,9943,10495,935,499,6587
152429,25138,7322,5508,496,246,8238,1765,18291.48,12413,12410,52,2387,4510
467820,6563,35911,2054,207,140,8015,1931,93564,4133,11308,38,1079,5854
374883,79923,46580,3279,208,949,55853,904,74976.6,16883,6248,1314,3838,1311
323940,5840,50622,3905,829,446,44643,1363,64788,3706,4407,1505,2502,3219
287948,15154,5678,721,835,75,6497,1850,57589.6,16242,11827,337,3299,7342
137732,24194,1382,910,660,901,2534,1242,16527.84,18236,12635,393,1085,72
155698,22448,21780,745,467,97,19323,578,18683.76,9747,6841,1019,3312,623
169204,30924,27506,1260,582,974,13734,663,20304.48,14718,9723,50,1407,8379
280095,23528,42296,430,521,302,29680,1294,56019,7765,2793,885,3517,2227
409665,29402,97384,2947,356,465,25812,737,81933,14945,1524,1215,4899,3229
291209,4352,39882,4379,260,54,31882,62,58241.8,15685,5076,718,2541,5956
373647,184,60510,2734,172,304,33775,1841,74729.4,6264,8450,314,455,2627
115072,10384,9434,4029,577,952,4829,863,13808.64,6412,6666,1817,1562,5809
150202,14319,1705,4731,894,770,6464,1556,18024.24,18596,5756,1136,1374,1566
99360,22193,5997,5536,936,533,10330,512,5961.6,14255,2752,114,4180,2720
72287,20449,7962,1324,833,34,8057,254,4337.22,15879,13912,1794,1587,7920
248009,56333,44159,1952,160,539,28986,736,49601.8,19017,4750,844,1369,9234
192774,41205,14535,837,721,488,2159,125,23132.88,8017,577,1889,2558,7566
178065,10426,24480,4891,893,681,19568,778,21367.8,9913,4852,1774,4858,6465
172947,7504,31051,3383,896,139,24949,1474,20753.64,13201,6646,1040,1143,6914
256356,56578,51746,807,664,640,16362,1429,51271.2,11576,9621,1020,4520,5684
147126,33368,12129,4224,293,99,1286,1737,17655.12,4170,6183,832,2250,7678
240881,52185,59023,980,891,989,24943,619,48176.2,19429,952,1229,957,3990
117357,32094,17699,2912,670,372,4473,1381,14082.84,19260,1633,256,808,1256
451733,116744,30785,5176,958,758,4920,87,90346.6,2393,7270,1111,1312,3342
217440,14685,29402,1059,443,22,3925,1414,43488,16246,13367,1397,4835,1966
39670,10323,8759,4523,474,868,4769,1392,2380.2,16596,3395,1336,37,9224
321256,8724,2704,3447,342,283,14892,688,64251.2,3768,8038,1915,3217,6849
360532,5084,27027,5688,440,112,35884,1891,72106.4,2232,13975,522,2485,4913
361300,34810,59092,2493,788,372,17678,640,72260,14575,4611,578,1072,8190
169379,16741,5725,2846,568,196,3976,1856,20325.48,5569,1736,1228,3388,5468
254159,20872,53843,5361,609,163,22774,446,50831.8,17271,7541,822,527,9133
208159,13414,25223,4955,197,892,173,319,41631.8,7905,5537,1109,4692,3038
320066,70333,27384,1522,256,821,12323,921,64013.2,19215,7037,1064,4907,759
204152,3307,32145,5319,413,430,28973,272,40830.4,10278,1922,616,1566,256
365492,98104,30027,3874,402,567,32553,650,73098.4,9040,8997,1978,1523,1629
89335,2596,12767,3323,688,9,7325,962,5360.1,12409,4336,1565,4776,1883
298456,17167,18354,3580,670,644,4981,636,59691.2,9761,7418,280,3044,7385
76985,22308,16009,1371,881,397,10272,521,4619.1,18221,11980,255,3745,81
140744,24215,19146,840,307,151,3834,1601,16889.28,11426,4639,1990,1497,1783
261713,77331,21901,5595,675,190,2429,799,52342.6,7659,13165,1343,4233,6515
460824,80520,49966,810,178,795,55719,15,92164.8,5877,13418,216,924,6610
493178,58326,68637,4750,687,276,46758,367,98635.6,14319,12169,1126,2213,5986
373107,77670,16515,644,875,492,32380,250,74621.4,2344,7332,1432,3046,5703
181349,10782,24806,5479,292,242,10965,793,21761.88,3160,858,449,2189,2035
41551,9234,394,4542,776,487,692,359,2493.06,2483,11117,1697,4838,5104
99813,21651,7319,3669,990,843,12882,230,5988.78,17871,9852,950,3824,9050
459813,24022,3573,4122,367,275,27605,1865,91962.6,3828,14911,1721,3785,8361
373169,84458,41941,2679,742,189,47518,1276,74633.8,8720,14769,1279,2101,7047
396486,14618,91044,2780,862,626,33641,1975,79297.2,18699,6905,1109,2201,3769
186284,17245,25985,698,216,863,19480,611,22354.08,15212,9749,1717,2273,5227
19637,0,2955,3706,910,306,757,605,1178.22,12068,1059,1652,2726,223
315402,10027,53780,3580,293,869,20008,1416,63080.4,15374,2921,1920,3232,8675
438909,110704,5060,5830,290,295,5553,516,87781.8,4329,5195,1270,1772,9993
413040,3526,49094,4982,495,233,10298,518,82608,11805,11524,657,2095,8099
139553,26261,10933,4066,614,340,12464,483,16746.36,6470,14390,783,4481,6671
36950,1622,6632,1594,245,592,1565,64,2217,15574,10272,1207,248,2306
426704,38286,105059,3551,557,192,52268,218,85340.8,16274,11964,713,25,597
137870,29533,22973,5938,267,882,11715,1803,16544.4,4100,6078,1182,3216,84
10215,0,1493,3809,979,363,308,1231,0,2808,10686,502,2056,989
377747,18316,11612,2335,846,923,24729,175,75549.4,6611,3213,1583,2547,3015
283667,8699,47611,5823,953,949,25542,711,56733.4,10186,931,1659,1348,7594
479116,127441,18888,5133,593,257,1163,1816,95823.2,7024,2605,1868,1957,9366
340833,97079,19417,4149,906,976,15941,908,68166.6,3896,8784,673,2224,7587
33834,3478,2976,2077,529,510,384,1448,2030.04,9601,891,1697,3541,6072
306618,58465,11891,679,862,230,44679,1033,61323.6,9282,2585,1257,530,3246
53066,289,11378,4063,427,13,2795,765,3183.96,3138,12478,375,4485,6802
282544,23395,62093,5599,510,13,29295,1703,56508.8,17110,7270,59,1343,5405
397355,104162,50294,1961,519,555,33824,1312,79471,18507,3101,587,918,5195
20345,2829,3981,3358,771,209,1731,930,1220.7,17654,5387,1444,2080,727
43896,10401,2568,1606,361,39,3442,1956,2633.76,3584,3432,551,576,9257
488646,129647,116296,2765,408,33,15719,614,97729.2,3405,9003,656,172,4517
301043,86732,61166,4751,825,746,9861,987,60208.6,13485,13501,1192,4183,3295
300373,56416,2192,315,246,832,20460,15,60074.6,3244,7170,823,232,7729
277727,8758,45032,4710,359,233,3774,1351,55545.4,7892,1642,1973,2084,423
408113,67009,99395,2880,697,785,1459,544,81622.6,18582,13078,1998,2330,5678
81537,13281,17083,5435,927,879,8133,948,4892.22,14274,6532,1932,3534,8004
250489,32548,53244,5882,761,289,5,1570,50097.8,17264,11560,1197,920,4332
407783,18371,42861,2892,170,854,37554,182,81556.6,7622,3113,1095,3179,7853
84807,12057,2178,5089,878,432,6938,1125,5088.42,19714,12653,1936,1714,318
139648,40441,32309,368,582,847,9833,331,16757.76,11174,12424,1162,1133,5166
384796,19644,41472,710,765,978,8168,78,76959.2,5132,1789,1575,2214,8577
480455,14281,35455,3423,520,740,8109,1040,96091,15671,8550,1197,376,6322
154401,3251,28672,3159,542,891,3829,1818,18528.12,19728,1272,1088,3433,5343
242117,22289,3756,1218,773,950,14148,1393,48423.4,16611,7832,1055,3101,6783
258780,5054,38829,5135,368,317,38288,1044,51756,6840,2909,1643,4782,3802
343936,100020,70030,1790,653,639,23254,404,68787.2,7269,4519,1715,2331,1025
403444,107508,58151,4105,781,837,21264,1040,80688.8,2428,2440,1801,1822,6948
493498,66846,34047,3643,910,407,57960,922,98699.6,8154,5367,1387,4296,2488
223286,49769,6538,2786,996,720,9077,1611,44657.2,4464,304,1650,1275,1087
47052,12928,2221,2877,245,815,2070,431,2823.12,18960,1161,1466,2863,7760
460985,114186,5164,572,581,79,39718,555,92197,13454,480,910,2753,598
56032,4257,854,4854,337,806,160,1443,3361.92,10741,4316,1154,2094,9109
491937,146918,35980,1119,650,175,42177,27,98387.4,15054,3756,249,172,9998
305830,22483,51738,5592,524,744,36946,1048,61166,11484,14305,1160,2241,7612
349125,26558,84688,2915,583,837,16551,1224,69825,17860,14383,1159,2678,7612
108802,10420,14385,5256,572,847,3912,302,13056.24,12483,2888,1534,1499,6527
466477,33236,23612,5940,293,776,4439,612,93295.4,6375,1639,73,3427,7843
406025,104209,78066,2844,689,284,20491,1302,81205,11324,12048,1403,4630,3434
244337,45076,3340,4284,648,963,19989,1098,48867.4,12688,373,519,915,7695
182857,48402,23124,5190,155,955,9745,1841,21942.84,13195,13240,783,2464,3383
439763,94467,108115,5200,466,921,37437,1088,87952.6,11770,12748,778,4696,8310
314962,32076,33043,5491,923,629,23118,254,62992.4,2851,8559,278,2095,8994
372566,80337,77831,3281,379,677,18921,271,74513.2,6722,3416,951,4495,927
344071,75164,85783,2190,271,317,13478,1659,68814.2,10765,764,823,3685,4147
206753,8728,714,3339,644,409,2709,561,41350.6,8907,12708,1017,494,1838
351609,17335,38822,5235,855,141,19341,1548,70321.8,14316,2867,1685,4518,446
230934,43773,809,2982,766,994,14046,979,46186.8,14456,9754,1895,4230,6036
236599,52158,52878,902,860,246,2664,335,47319.8,19934,9263,1425,2731,6888
123221,28570,30144,4237,624,176,1789,757,14786.52,11060,13284,806,1761,5970
309477,87995,36,1732,723,810,3234,207,61895.4,9698,3859,1922,2992,159
136457,40658,32402,4762,945,343,15137,34,16374.84,8600,6991,647,103,2797
288720,59184,10273,555,657,263,18561,113,57744,17848,9522,644,3587,1825
129875,7077,25030,2787,741,167,10348,1055,15585,8586,13042,1370,2828,4433
311549,58194,52460,1658,324,24,43513,764,62309.8,11552,4006,772,3468,8458
366144,67507,76939,4001,670,702,33196,854,73228.8,17967,14678,530,1887,4426
476995,111872,80573,2782,841,899,12594,759,95399,5636,7529,380,3498,2897
41601,1191,2655,989,420,526,5928,920,2496.06,12537,5921,60,1911,2983
340090,53072,14017,3832,823,527,900,1962,68018,11670,12357,1837,1108,3840
470572,108558,82901,607,937,309,40190,155,94114.4,13340,7332,1681,1312,1064
324260,68582,39215,1996,867,638,44358,1017,64852,8785,8296,1980,322,469
114186,12703,12583,3466,721,778,748,1900,13702.32,19041,14888,187,2822,4469
335038,49456,32919,708,335,27,4289,1527,67007.6,2244,12715,385,4761,4048
175707,8043,9514,4251,736,774,7531,833,21084.84,7113,7644,502,75,1328
279609,68340,38416,1125,243,369,30841,962,55921.8,15448,8357,177,1466,6848
66754,10176,1511,1491,728,383,1027,1886,4005.24,10396,9511,958,4723,7738
239047,3936,18642,2434,663,293,12436,352,47809.4,11075,697,1350,4791,1157
102850,17096,16615,5947,327,663,11324,928,12342,5732,1224,1200,2113,2619
381909,88768,51894,3394,803,478,33908,1326,76381.8,10006,2426,113,3175,1335
226191,25909,24225,4493,705,579,29833,1141,45238.2,16973,2408,207,43,193
364835,44158,20846,2074,835,36,21209,34,72967,11174,14049,454,1758,3966
48871,8366,7749,5941,444,887,4553,867,2932.26,12636,10353,529,1978,5395
203946,19589,571,4716,380,546,10724,1343,40789.2,16380,509,875,2916,6461
480949,124296,50354,833,385,645,30714,217,96189.8,7281,10484,601,1441,7703
301655,59331,26188,3167,242,877,15441,1291,60331,19604,1890,1756,1163,6101
353104,62197,60910,1507,636,672,50906,1911,70620.8,4606,7162,1167,3205,5305
452037,87367,110536,716,193,371,23376,1716,90407.4,11217,3299,1581,1658,2096
337920,65382,42530,3076,688,735,29385,43,67584,5283,8603,1126,3559,3850
259200,74319,13217,1537,933,621,34378,1197,51840,3316,5839,1629,223,1413
211239,11170,41999,5243,624,101,27694,1802,42247.8,5151,2081,1944,611,5050
478351,119952,6609,5065,188,354,13650,197,95670.2,2118,3276,903,4175,6066
316606,80145,58769,2243,534,464,4758,856,63321.2,6693,9938,1087,4988,1622
464598,105626,47397,2480,584,693,15307,301,92919.6,16903,2588,653,1432,495
493410,16208,110577,2400,438,479,9469,1978,98682,8718,8591,1301,2780,9974
244453,35178,49322,5136,397,909,14901,826,48890.6,14295,11105,1907,1967,8312
42574,9039,5151,4418,711,658,2328,929,2554.44,3908,5953,77,3046,3884
112072,14990,6406,3974,508,215,16012,1122,13448.64,8378,3459,602,1463,7216
445126,129327,62678,759,587,998,50709,404,89025.2,2426,4597,34,827,4313
214603,13778,47062,949,944,650,2222,721,42920.6,12841,4435,615,4203,776
166258,45959,14893,4877,358,326,18716,711,19950.96,7735,13234,1970,4208,2823
497997,26862,32956,419,273,940,74032,993,99599.4,17247,12500,587,1915,8371
163885,27273,7145,5068,910,699,11114,1843,19666.2,17188,571,426,3597,755
219884,42500,38695,2555,552,599,25368,1327,43976.8,7881,3620,1354,1892,1419
226597,3956,33367,617,433,246,26613,845,45319.4,2639,5745,130,2177,8800
350426,72089,13133,1167,812,697,35734,146,70085.2,11395,9404,456,2852,9708
119779,23253,12209,3526,725,87,14084,1747,14373.48,14892,2349,1130,4932,9926
28557,7531,3332,693,390,333,2716,1411,1713.42,5765,9808,1462,2149,1398
169132,2365,26965,2852,316,663,12838,869,20295.84,16547,1867,1298,1261,8857
462082,72204,74681,5366,901,778,1360,1567,92416.4,4763,13361,1961,2325,5666
344248,5000,54345,4708,710,199,9245,345,68849.6,8692,14011,956,4908,8425
241977,57072,42585,5678,848,382,4353,155,48395.4,2145,7580,278,4081,2907
487793,52499,34638,3528,297,427,35378,1611,97558.6,16976,11842,1743,1796,3215
147152,3675,20645,2361,850,334,10006,1465,17658.24,17850,9470,259,1627,5714
154926,12907,18408,376,772,757,233,1225,18591.12,11248,14631,607,1582,679
394157,17336,12521,3710,414,449,26649,936,78831.4,9133,1536,1984,1878,5893
208767,19684,21878,708,650,215,23050,1762,41753.4,17893,11648,1027,3448,7770
168097,28311,38221,4392,428,940,10623,1824,20171.64,3457,2670,1210,252,8161
194054,52331,34595,2567,898,585,15895,141,23286.48,13980,4963,217,1857,4895
51081,15136,4702,1043,308,671,4488,103,3064.86,19991,13153,858,1793,8599
407584,109459,16923,4828,209,254,57805,1238,81516.8,19457,8896,1658,3345,2722
240693,68783,16225,3153,648,528,33606,1332,48138.6,12561,10028,1895,3302,95
391325,69951,7202,5874,466,504,52361,107,78265,3522,12841,847,3802,3636
299238,52509,37206,4134,736,437,2784,1483,59847.6,2535,11536,285,813,1915
449256,127851,19885,4297,637,649,65376,1833,89851.2,17251,6365,1381,2756,8078
338910,6472,11218,2131,614,469,21978,1827,67782,2760,7568,1184,2824,4004
355197,22380,45692,1287,377,5,1351,536,71039.4,15410,12470,1231,4749,7576
165063,37616,28750,5917,815,218,205,1971,19807.56,18193,4468,1440,2752,1620
273445,27280,6716,3001,505,915,16568,1252,54689,17045,6792,1555,1319,4045
169682,21859,16088,4012,615,512,23129,935,20361.84,17162,1575,47,2968,8598
91463,1037,6818,4207,971,575,6902,626,5487.78,10099,5814,1562,1855,2102
175750,48402,22584,3164,948,720,5502,1877,21090,15185,9561,1695,1695,9222
296610,8262,4286,5949,902,512,43752,965,59322,5263,13778,469,3497,9476
483656,142138,4739,1054,376,868,62330,207,96731.2,3997,9386,995,656,1997
444091,7008,30158,975,318,188,54930,701,88818.2,2025,8232,1178,4769,2666
36081,5931,2089,5227,433,974,2729,726,2164.86,10698,587,1816,4142,4806
34354,5642,5605,5515,411,246,5073,1544,2061.24,19244,12521,65,4777,9159
103297,16489,23724,4423,951,768,7893,1642,12395.64,9683,8695,229,3421,7173
290444,17153,3321,5649,513,976,16697,1762,58088.8,13219,8474,1238,4599,9723
74384,19324,11773,4811,670,685,8419,1756,4463.04,10151,5879,755,108,4976
367171,43152,51701,2010,247,620,39569,717,73434.2,5981,8211,11,1204,9467
131684,24283,12170,3775,161,571,13457,1860,15802.08,4850,8066,612,3037,1548
333036,46429,56045,841,933,554,19477,1428,66607.2,18980,8875,685,578,2021
45525,11687,8933,464,732,427,3957,180,2731.5,14083,3568,1252,2579,3695
429748,88534,88228,2555,566,549,20479,1861,85949.6,8422,9821,241,4246,3327
16464,0,1714,1284,650,362,2347,640,987.84,14653,566,1533,3988,885
26562,5212,5082,2961,284,769,926,1822,1593.72,14058,10759,1839,2041,7238
379536,4355,23814,4768,408,593,3336,1708,75907.2,2168,2296,212,1412,4500
65514,933,8839,917,666,395,3121,1000,3930.84,16755,6973,1135,3635,7904
385572,41534,818,4213,900,732,56037,1179,77114.4,3923,6014,873,1224,3466
122564,5906,8434,368,443,918,7542,1919,14707.68,15163,5923,1226,210,419
380191,61274,56153,5939,996,622,26684,1410,76038.2,17867,10710,340,580,566
477435,12279,30571,3724,760,776,15378,1125,95487,8506,12107,1060,1731,2886
42634,10723,7926,4496,589,135,2355,115,2558.04,9654,3919,1667,4561,4013
272204,76147,45485,300,300,433,23758,470,54440.8,9625,678,1113,4740,1937
281413,8261,12069,2698,630,847,15684,1703,56282.6,6076,8262,1747,4326,9308
204215,4474,32780,2354,407,317,20554,3,40843,8984,8195,444,2636,6484
33065,9494,5894,4713,298,534,1441,197,1983.9,16673,14150,326,253,5273
275039,28390,52169,485,291,500,36167,203,55007.8,7117,6689,1125,2777,9210
353003,26925,72928,5123,400,348,11544,1419,70600.6,19257,2122,1966,1231,9720
